participant_name,trial_number,method,stimulus,typed_response,is_correct,trial_start_time,trial_end_time,typing_duration_sec,spacebar_count,backspace_count,char_count,word_count,letter_timestamps
ttri,1,overt,storm,storm,True,2026-09-09T16:42:05.880686,2026-09-09T16:42:32.181100,26.3,0,0,5,1,"[[""s"", 0.0], [""t"", 4.1], [""o"", 9.001], [""r"", 13.308], [""m"", 18.126]]"
ttri,2,overt,stone,stone,True,2026-09-09T16:42:56.853540,2026-09-09T16:43:23.614995,26.761,0,0,5,1,"[[""s"", 0.0], [""t"", 3.703], [""o"", 8.841], [""n"", 13.312], [""e"", 17.723]]"
ttri,3,overt,"The jay, pig, fox, zebra and my wolves quack!","the  jay,pig,fox",False,2026-09-09T16:43:44.410617,2026-09-09T16:45:28.503134,104.093,2,1,16,2,"[[""5"", 0.0], [""<BS>"", 4.756], [""t"", 9.786], [""h"", 14.355], [""e"", 17.604], [""<SP>"", 25.589], [""<SP>"", 26.82], [""j"", 33.746], [""a"", 43.081], [""y"", 50.07], ["","", 56.753], [""p"", 60.389], [""i"", 65.128], [""g"", 68.433], ["","", 73.694], [""f"", 79.386], [""o"", 83.43], [""x"", 92.343]]"
ttri,4,overt,Jackdaws love my big sphinx of quartz.,jakhdwes lo ve my  bi,False,2026-09-09T16:45:55.238033,2026-09-09T16:48:33.103720,157.866,5,5,21,5,"[[""n"", 0.0], [""l"", 1.253], [""<BS>"", 8.558], [""<BS>"", 10.824], [""j"", 15.118], [""a"", 26.07], [""k"", 34.123], [""h"", 35.065], [""d"", 43.413], [""w"", 47.021], [""e"", 55.685], [""s"", 58.521], [""<SP>"", 64.522], [""n"", 67.263], [""<BS>"", 70.987], [""l"", 78.592], [""o"", 82.895], [""j"", 84.119], [""<BS>"", 93.451], [""<SP>"", 99.942], [""v"", 103.942], [""e"", 107.729], [""v"", 109.23], [""<BS>"", 114.856], [""<SP>"", 122.405], [""m"", 126.774], [""y"", 134.243], [""<SP>"", 138.856], [""<SP>"", 139.781], [""b"", 145.919], [""i"", 152.796]]"
