participant_name,trial_number,method,stimulus,typed_response,is_correct,trial_start_time,trial_end_time,typing_duration_sec,spacebar_count,backspace_count,char_count,word_count,letter_timestamps
errr,1,covert,Pack my box with five dozen liquor jugs.,pack my  box woth five dozen liquor jugs,False,2026-09-02T11:40:42.955667,2026-09-02T11:41:38.685353,55.73,8,3,40,8,"[[""p"", 0.0], [""a"", 1.057], [""c"", 2.601], [""k"", 3.593], [""<SP>"", 4.737], [""m"", 7.984], [""y"", 8.777], [""<SP>"", 10.672], [""<SP>"", 11.641], [""b"", 12.249], [""o"", 13.032], [""o"", 13.626], [""x"", 14.537], [""<BS>"", 15.681], [""<BS>"", 16.273], [""x"", 17.554], [""<SP>"", 19.513], [""w"", 20.56], [""o"", 21.648], [""t"", 23.911], [""h"", 24.672], [""<SP>"", 26.096], [""f"", 27.238], [""i"", 28.96], [""v"", 30.031], [""e"", 30.76], [""<SP>"", 31.521], [""d"", 32.6], [""o"", 33.463], [""z"", 35.399], [""e"", 36.319], [""n"", 38.287], [""<SP>"", 40.304], [""l"", 41.743], [""<BS>"", 43.032], [""l"", 43.824], [""i"", 44.64], [""q"", 46.761], [""u"", 47.84], [""o"", 48.504], [""r"", 49.551], [""<SP>"", 50.993], [""j"", 51.841], [""u"", 52.953], [""g"", 53.906], [""s"", 54.77]]"
errr,2,covert,How vexingly quick daft zebras jump!,how vexingly quivk daft,False,2026-09-02T11:41:47.267929,2026-09-02T11:42:07.493052,20.225,3,0,23,4,"[[""h"", 0.0], [""o"", 0.64], [""w"", 2.024], [""<SP>"", 3.256], [""v"", 4.135], [""e"", 4.928], [""x"", 6.631], [""i"", 7.487], [""n"", 8.087], [""g"", 8.823], [""l"", 9.408], [""y"", 10.2], [""<SP>"", 11.2], [""q"", 12.336], [""u"", 13.24], [""i"", 13.632], [""v"", 14.273], [""k"", 15.791], [""<SP>"", 16.879], [""d"", 17.553], [""a"", 18.369], [""f"", 19.064], [""t"", 19.449]]"
